,paper_name,PE_1h,PE_1h,PE_6h,PE_6h,PE_12h,PE_12h
,,mean,std,mean,std,mean,std
model,,,,,,,
storm_cathode,RDG,0.9861381848653158,0.000265480073973842,0.9010557015736897,0.0022888869330554744,0.8549428343772888,0.004867736842546721
storm_cathode_spec,RDG-S,0.9861830472946167,0.0002437384571714891,0.9016117970148723,0.0032901817347947247,0.8563142538070678,0.004865440157797471
storm_radiotrophic,SDG,0.9863037784894307,0.00017709679437066464,0.9007444898287456,0.003505491895889869,0.8544563730557759,0.005150943309093029
