Time-Day of Year 	 Electron flux 	 Proton flux 	 (Flux in the units of counts/sq cm.sec.sr) 
243.0035 	 667.3077 	 1.7949 
243.0069 	 707.9693 	 2.2184 
243.0104 	 713.4549 	 1.6524 
243.0139 	 705.6314 	 1.9625 
243.0174 	 713.4764 	 2.3176 
243.0208 	 703.2935 	 2.3208 
243.0243 	 694.2704 	 1.9528 
243.0278 	 653.0887 	 1.5700 
243.0313 	 712.9614 	 2.0815 
243.0347 	 664.2662 	 1.7406 
243.0382 	 673.1545 	 1.9099 
243.0417 	 779.3174 	 2.1502 
243.0451 	 767.9701 	 2.1154 
243.0486 	 722.7474 	 2.0307 
243.0521 	 758.9103 	 2.0085 
243.0556 	 745.9898 	 1.8942 
243.0590 	 777.5000 	 1.7308 
243.0625 	 784.8123 	 1.9625 
243.0660 	 771.8669 	 2.4893 
243.0694 	 840.5802 	 1.9625 
243.0729 	 833.8197 	 2.2961 
243.0764 	 807.8498 	 2.0648 
243.0799 	 781.0086 	 2.2103 
243.0833 	 826.5700 	 2.3720 
243.0868 	 880.6867 	 1.9957 
243.0903 	 767.6792 	 1.9283 
243.0938 	 820.0429 	 2.1459 
243.0972 	 824.7440 	 2.3208 
243.1007 	 906.1111 	 2.0513 
243.1042 	 932.7816 	 2.2184 
243.1076 	 872.1154 	 2.7350 
243.1111 	 923.9079 	 1.8771 
243.1146 	 926.7735 	 2.0940 
243.1181 	 917.5685 	 2.1918 
243.1215 	 827.7992 	 1.7949 
243.1250 	 871.6041 	 1.9113 
243.1285 	 928.0901 	 2.3820 
243.1319 	 939.7099 	 2.0819 
243.1354 	 852.0386 	 1.8240 
243.1389 	 966.6894 	 2.1502 
243.1424 	 878.9056 	 2.2318 
243.1458 	 875.0683 	 1.5017 
243.1493 	 886.7597 	 1.8240 
243.1528 	 923.8567 	 1.9966 
243.1563 	 926.9017 	 1.7949 
243.1597 	 1073.8737 	 2.0478 
243.1632 	 1012.0726 	 2.0085 
243.1667 	 1025.8703 	 1.9966 
243.1701 	 1140.5342 	 2.3077 
243.1736 	 1133.7713 	 2.0990 
243.1771 	 1081.9658 	 2.1368 
243.1806 	 1224.5734 	 2.1672 
243.1840 	 1178.6695 	 2.0815 
243.1875 	 1195.5631 	 2.5085 
243.1910 	 1207.5322 	 2.3820 
243.1944 	 1169.6246 	 2.5256 
243.1979 	 1207.6395 	 2.2318 
243.2014 	 1059.9659 	 1.9625 
243.2049 	 1074.0558 	 1.9528 
243.2083 	 1001.2628 	 2.0307 
243.2118 	 1134.4635 	 2.0601 
